name,jfactor,profile,ch,mass,sigma_v
Scl,0.26585967012749673,Einasto,b,70,2.365564368751219e-22
Scl,0.26585967012749673,Einasto,b,100,1.2064046753731586e-22
Scl,0.26585967012749673,Einasto,b,200,4.354477335490553e-23
Scl,0.26585967012749673,Einasto,b,500,2.2165781222648885e-23
Scl,0.26585967012749673,Einasto,b,800,2.1693409941523307e-23
Scl,0.26585967012749673,Einasto,b,1000,2.047023310582535e-23
Scl,0.26585967012749673,Einasto,b,2000,1.8389190585896867e-23
Scl,0.26585967012749673,Einasto,b,3000,2.0020314332339683e-23
Scl,0.26585967012749673,Einasto,b,5000,2.04931028279978e-23
Scl,0.26585967012749673,Einasto,b,7000,2.1025290729222663e-23
Scl,0.26585967012749673,Einasto,b,10000,2.197176744428097e-23
Scl,0.26585967012749673,Einasto,b,20000,2.561613115594103e-23
Scl,0.26585967012749673,Einasto,b,30000,3.164492359418984e-23
Scl,0.26585967012749673,Einasto,b,50000,4.699754283009045e-23
Scl,0.26585967012749673,Einasto,b,100000,9.264348286501032e-23
Scl,0.26585967012749673,Einasto,b,70,2.5998051772512866e-22
Scl,0.26585967012749673,Einasto,b,100,8.174892790518696e-23
Scl,0.26585967012749673,Einasto,b,200,2.1146808470395676e-23
Scl,0.26585967012749673,Einasto,b,500,8.609739898645323e-24
Scl,0.26585967012749673,Einasto,b,800,7.782669036500082e-24
Scl,0.26585967012749673,Einasto,b,1000,7.855771385203115e-24
Scl,0.26585967012749673,Einasto,b,2000,9.185484780276154e-24
Scl,0.26585967012749673,Einasto,b,3000,1.1311944845145772e-23
Scl,0.26585967012749673,Einasto,b,5000,1.671951626265253e-23
Scl,0.26585967012749673,Einasto,b,7000,2.2804873478108727e-23
Scl,0.26585967012749673,Einasto,b,10000,3.2185700915517145e-23
Scl,0.26585967012749673,Einasto,b,20000,5.643020692804807e-23
Scl,0.26585967012749673,Einasto,b,30000,6.752353137062835e-23
Scl,0.26585967012749673,Einasto,b,100000,1.6031941627424893e-22
Scl,0.26585967012749673,Einasto,b,70,2.8748743515584157e-22
Scl,0.26585967012749673,Einasto,b,100,9.622990382996385e-23
Scl,0.26585967012749673,Einasto,b,200,2.485866699883589e-23
Scl,0.26585967012749673,Einasto,b,500,1.1278448366332989e-23
Scl,0.26585967012749673,Einasto,b,800,1.0468260097646428e-23
Scl,0.26585967012749673,Einasto,b,1000,1.1005577412298056e-23
Scl,0.26585967012749673,Einasto,b,2000,1.3553405996570778e-23
Scl,0.26585967012749673,Einasto,b,3000,1.5280303488531027e-23
Scl,0.26585967012749673,Einasto,b,5000,1.734836651583864e-23
Scl,0.26585967012749673,Einasto,b,7000,1.8991999648942872e-23
Scl,0.26585967012749673,Einasto,b,10000,2.1337078106564888e-23
Scl,0.26585967012749673,Einasto,b,20000,2.956817001389211e-23
Scl,0.26585967012749673,Einasto,b,30000,3.78673757522444e-23
Scl,0.26585967012749673,Einasto,b,50000,5.221762053744171e-23
Scl,0.26585967012749673,Einasto,b,100000,8.452017891848429e-23
Scl,0.26585967012749673,Einasto,b,70,3.4120649454417923e-22
Scl,0.26585967012749673,Einasto,b,100,1.1296043443369693e-22
Scl,0.26585967012749673,Einasto,b,200,2.6766591977727397e-23
Scl,0.26585967012749673,Einasto,b,500,9.324009406099761e-24
Scl,0.26585967012749673,Einasto,b,800,7.140566938294513e-24
Scl,0.26585967012749673,Einasto,b,1000,6.783573952579204e-24
Scl,0.26585967012749673,Einasto,b,2000,7.620590409250057e-24
Scl,0.26585967012749673,Einasto,b,3000,9.227315904761466e-24
Scl,0.26585967012749673,Einasto,b,5000,1.1960914737613846e-23
Scl,0.26585967012749673,Einasto,b,7000,1.350744213492768e-23
Scl,0.26585967012749673,Einasto,b,10000,1.4991513384660052e-23
Scl,0.26585967012749673,Einasto,b,20000,1.8454190724008496e-23
Scl,0.26585967012749673,Einasto,b,30000,2.251427901375084e-23
Scl,0.26585967012749673,Einasto,b,50000,3.161845147346222e-23
Scl,0.26585967012749673,Einasto,b,100000,5.661426495843046e-23
Scl,0.26585967012749673,Einasto,b,70,5.786070953738871e-22
Scl,0.26585967012749673,Einasto,b,200,3.1572594123814714e-23
Scl,0.26585967012749673,Einasto,b,500,8.18894660683709e-24
Scl,0.26585967012749673,Einasto,b,800,5.93804835793596e-24
Scl,0.26585967012749673,Einasto,b,1000,5.570735692974885e-24
Scl,0.26585967012749673,Einasto,b,2000,6.135117022756353e-24
Scl,0.26585967012749673,Einasto,b,3000,7.838523641074645e-24
Scl,0.26585967012749673,Einasto,b,5000,1.16529982838974e-23
Scl,0.26585967012749673,Einasto,b,7000,1.4529468705823012e-23
Scl,0.26585967012749673,Einasto,b,10000,1.7407617577265486e-23
Scl,0.26585967012749673,Einasto,b,20000,2.2336512200796146e-23
Scl,0.26585967012749673,Einasto,b,30000,2.7065767924912334e-23
Scl,0.26585967012749673,Einasto,b,50000,3.8966167975545777e-23
Scl,0.26585967012749673,Einasto,b,100000,7.542351837371187e-23
Scl,0.26585967012749673,Einasto,b,70,4.707180384167774e-22
Scl,0.26585967012749673,Einasto,b,100,1.5522712354146635e-22
Scl,0.26585967012749673,Einasto,b,200,3.852497666182345e-23
Scl,0.26585967012749673,Einasto,b,500,1.7112952260113814e-23
Scl,0.26585967012749673,Einasto,b,800,1.6431099373180865e-23
Scl,0.26585967012749673,Einasto,b,1000,1.7552369876812213e-23
Scl,0.26585967012749673,Einasto,b,2000,2.253032627851991e-23
Scl,0.26585967012749673,Einasto,b,5000,3.591627689669027e-23
Scl,0.26585967012749673,Einasto,b,7000,4.1802184059976834e-23
Scl,0.26585967012749673,Einasto,b,10000,4.865017352505821e-23
Scl,0.26585967012749673,Einasto,b,20000,6.72913792195333e-23
Scl,0.26585967012749673,Einasto,b,100000,2.3369739450912634e-22
Scl,0.26585967012749673,Einasto,b,70,1.799883804734478e-22
Scl,0.26585967012749673,Einasto,b,100,7.009045570970342e-23
Scl,0.26585967012749673,Einasto,b,200,2.0380339035410265e-23
Scl,0.26585967012749673,Einasto,b,500,9.81361410151157e-24
Scl,0.26585967012749673,Einasto,b,800,8.743330541581303e-24
Scl,0.26585967012749673,Einasto,b,1000,8.829654869794984e-24
Scl,0.26585967012749673,Einasto,b,2000,1.0373945095443196e-23
Scl,0.26585967012749673,Einasto,b,3000,1.1908824248684214e-23
Scl,0.26585967012749673,Einasto,b,5000,1.5546516419638613e-23
Scl,0.26585967012749673,Einasto,b,7000,1.9295134850201186e-23
Scl,0.26585967012749673,Einasto,b,10000,2.4465784685918203e-23
Scl,0.26585967012749673,Einasto,b,20000,4.119591324917241e-23
Scl,0.26585967012749673,Einasto,b,30000,5.643150859996086e-23
Scl,0.26585967012749673,Einasto,b,100000,1.6230938483504226e-22
Scl,0.26585967012749673,Einasto,b,70,2.162844612073486e-22
Scl,0.26585967012749673,Einasto,b,100,6.119435434363342e-23
Scl,0.26585967012749673,Einasto,b,200,1.420123301598999e-23
Scl,0.26585967012749673,Einasto,b,500,5.4756453265401824e-24
Scl,0.26585967012749673,Einasto,b,800,5.0138614633696516e-24
Scl,0.26585967012749673,Einasto,b,1000,5.191616825813164e-24
Scl,0.26585967012749673,Einasto,b,2000,6.966589816995142e-24
Scl,0.26585967012749673,Einasto,b,3000,8.928649513754021e-24
Scl,0.26585967012749673,Einasto,b,5000,1.2467745778584751e-23
Scl,0.26585967012749673,Einasto,b,7000,1.5736471723951055e-23
Scl,0.26585967012749673,Einasto,b,10000,2.0354698839354823e-23
Scl,0.26585967012749673,Einasto,b,20000,3.222038948852342e-23
Scl,0.26585967012749673,Einasto,b,30000,4.2182088157826047e-23
Scl,0.26585967012749673,Einasto,b,50000,5.969637075131963e-23
Scl,0.26585967012749673,Einasto,b,100000,1.0672633252772117e-22
Scl,0.26585967012749673,Einasto,b,70,3.2120704302381205e-22
Scl,0.26585967012749673,Einasto,b,100,1.3030076246743203e-22
Scl,0.26585967012749673,Einasto,b,200,3.9249299942740436e-23
Scl,0.26585967012749673,Einasto,b,500,1.9165483810080458e-23
Scl,0.26585967012749673,Einasto,b,800,1.7476581955468643e-23
Scl,0.26585967012749673,Einasto,b,1000,1.7605723229972212e-23
Scl,0.26585967012749673,Einasto,b,2000,1.8842165495623776e-23
Scl,0.26585967012749673,Einasto,b,3000,2.1533055253921913e-23
Scl,0.26585967012749673,Einasto,b,5000,2.769171166825394e-23
Scl,0.26585967012749673,Einasto,b,7000,2.817840237111561e-23
Scl,0.26585967012749673,Einasto,b,10000,3.214424548049001e-23
Scl,0.26585967012749673,Einasto,b,20000,4.0661752695027223e-23
Scl,0.26585967012749673,Einasto,b,30000,5.073017630840811e-23
Scl,0.26585967012749673,Einasto,b,50000,7.416375260613822e-23
Scl,0.26585967012749673,Einasto,b,100000,1.1656879649834314e-22
Scl,0.26585967012749673,Einasto,b,70,3.438068675770983e-22
Scl,0.26585967012749673,Einasto,b,100,1.1826013841700535e-22
Scl,0.26585967012749673,Einasto,b,200,3.566065058979415e-23
Scl,0.26585967012749673,Einasto,b,500,1.7710871835861682e-23
Scl,0.26585967012749673,Einasto,b,800,1.741611967982535e-23
Scl,0.26585967012749673,Einasto,b,1000,1.785355270285128e-23
Scl,0.26585967012749673,Einasto,b,2000,1.872417447698068e-23
Scl,0.26585967012749673,Einasto,b,3000,2.0939141780297134e-23
Scl,0.26585967012749673,Einasto,b,5000,2.1513792587038524e-23
Scl,0.26585967012749673,Einasto,b,7000,2.1681651329648614e-23
Scl,0.26585967012749673,Einasto,b,10000,2.2113636965500863e-23
Scl,0.26585967012749673,Einasto,b,20000,2.4807306610704106e-23
Scl,0.26585967012749673,Einasto,b,30000,2.814433550816918e-23
Scl,0.26585967012749673,Einasto,b,50000,3.4753635153595654e-23
Scl,0.26585967012749673,Einasto,b,100000,5.400777236277147e-23
Scl,0.26585967012749673,Einasto,b,70,1.8302915350042021e-22
Scl,0.26585967012749673,Einasto,b,100,7.518822803605971e-23
Scl,0.26585967012749673,Einasto,b,200,2.342445120169839e-23
Scl,0.26585967012749673,Einasto,b,500,1.2979514902645497e-23
Scl,0.26585967012749673,Einasto,b,800,1.2634368393393032e-23
Scl,0.26585967012749673,Einasto,b,1000,1.3138976639281834e-23
Scl,0.26585967012749673,Einasto,b,2000,1.6419373340274352e-23
Scl,0.26585967012749673,Einasto,b,3000,1.927810253500778e-23
Scl,0.26585967012749673,Einasto,b,5000,2.282683728321348e-23
Scl,0.26585967012749673,Einasto,b,7000,2.3902344202425876e-23
Scl,0.26585967012749673,Einasto,b,10000,2.3753339259850228e-23
Scl,0.26585967012749673,Einasto,b,20000,2.287948747276016e-23
Scl,0.26585967012749673,Einasto,b,30000,2.3950290405028433e-23
Scl,0.26585967012749673,Einasto,b,50000,2.8118848360897035e-23
Scl,0.26585967012749673,Einasto,b,100000,4.1814977858675975e-23
Scl,0.26585967012749673,Einasto,b,70,2.905751568144014e-22
Scl,0.26585967012749673,Einasto,b,100,1.0197591219138977e-22
Scl,0.26585967012749673,Einasto,b,200,2.7079348336213516e-23
Scl,0.26585967012749673,Einasto,b,500,1.0917293181211865e-23
Scl,0.26585967012749673,Einasto,b,800,9.498597927853449e-24
Scl,0.26585967012749673,Einasto,b,1000,9.112597164554232e-24
Scl,0.26585967012749673,Einasto,b,2000,9.04967672147926e-24
Scl,0.26585967012749673,Einasto,b,3000,9.710286730279526e-24
Scl,0.26585967012749673,Einasto,b,5000,1.1705619299768728e-23
Scl,0.26585967012749673,Einasto,b,7000,1.3919986596567992e-23
Scl,0.26585967012749673,Einasto,b,10000,1.6690110747694957e-23
Scl,0.26585967012749673,Einasto,b,20000,2.2625520476699562e-23
Scl,0.26585967012749673,Einasto,b,30000,2.6298409144806048e-23
Scl,0.26585967012749673,Einasto,b,50000,3.431181034673484e-23
Scl,0.26585967012749673,Einasto,b,100000,6.399403336872991e-23
Scl,0.26585967012749673,Einasto,b,70,1.8863960447948162e-22
Scl,0.26585967012749673,Einasto,b,100,6.96861748638036e-23
Scl,0.26585967012749673,Einasto,b,200,2.02398164811536e-23
Scl,0.26585967012749673,Einasto,b,500,1.096943760635495e-23
Scl,0.26585967012749673,Einasto,b,800,1.1383272306417776e-23
Scl,0.26585967012749673,Einasto,b,1000,1.2466671834893295e-23
Scl,0.26585967012749673,Einasto,b,2000,1.7460223934429965e-23
Scl,0.26585967012749673,Einasto,b,3000,2.136846422041132e-23
Scl,0.26585967012749673,Einasto,b,5000,2.922861133510493e-23
Scl,0.26585967012749673,Einasto,b,7000,3.3649010348415e-23
Scl,0.26585967012749673,Einasto,b,10000,3.615604434019794e-23
Scl,0.26585967012749673,Einasto,b,20000,5.472357809431479e-23
Scl,0.26585967012749673,Einasto,b,50000,1.0552168618776037e-22
Scl,0.26585967012749673,Einasto,b,100000,1.6700552925196924e-22
Scl,0.26585967012749673,Einasto,b,70,3.9155301983216605e-22
Scl,0.26585967012749673,Einasto,b,100,1.2420585704378101e-22
Scl,0.26585967012749673,Einasto,b,200,3.1801091202063453e-23
Scl,0.26585967012749673,Einasto,b,500,1.3797923321844564e-23
Scl,0.26585967012749673,Einasto,b,800,1.3404797219807422e-23
Scl,0.26585967012749673,Einasto,b,1000,1.4017925170959557e-23
Scl,0.26585967012749673,Einasto,b,2000,1.6312705430091514e-23
Scl,0.26585967012749673,Einasto,b,3000,1.834573327836261e-23
Scl,0.26585967012749673,Einasto,b,5000,1.9471072846510245e-23
Scl,0.26585967012749673,Einasto,b,7000,1.961157894024591e-23
Scl,0.26585967012749673,Einasto,b,10000,1.9179261774746588e-23
Scl,0.26585967012749673,Einasto,b,20000,2.0042625297905444e-23
Scl,0.26585967012749673,Einasto,b,30000,2.356861036445071e-23
Scl,0.26585967012749673,Einasto,b,50000,3.300557591286206e-23
Scl,0.26585967012749673,Einasto,b,100000,5.86890911804647e-23
Scl,0.26585967012749673,Einasto,b,70,2.3580327310896067e-22
Scl,0.26585967012749673,Einasto,b,100,8.486953996052913e-23
Scl,0.26585967012749673,Einasto,b,200,2.1570907080898935e-23
Scl,0.26585967012749673,Einasto,b,500,9.499635827714098e-24
Scl,0.26585967012749673,Einasto,b,800,8.228511678102184e-24
Scl,0.26585967012749673,Einasto,b,1000,8.024617706570478e-24
Scl,0.26585967012749673,Einasto,b,2000,8.76965693695431e-24
Scl,0.26585967012749673,Einasto,b,3000,9.696613790565137e-24
Scl,0.26585967012749673,Einasto,b,5000,1.1577600622464723e-23
Scl,0.26585967012749673,Einasto,b,7000,1.3724949252055387e-23
Scl,0.26585967012749673,Einasto,b,10000,1.760153985520895e-23
Scl,0.26585967012749673,Einasto,b,20000,3.418354686407977e-23
Scl,0.26585967012749673,Einasto,b,30000,5.46733893761897e-23
Scl,0.26585967012749673,Einasto,b,100000,2.0132147253376025e-22
Scl,0.26585967012749673,Einasto,b,70,4.587745740366047e-22
Scl,0.26585967012749673,Einasto,b,200,3.5206431658696845e-23
Scl,0.26585967012749673,Einasto,b,500,1.2401711636691808e-23
Scl,0.26585967012749673,Einasto,b,800,1.0156361652150247e-23
Scl,0.26585967012749673,Einasto,b,1000,9.962186570955133e-24
Scl,0.26585967012749673,Einasto,b,2000,1.1185993723298423e-23
Scl,0.26585967012749673,Einasto,b,3000,1.342660970785291e-23
Scl,0.26585967012749673,Einasto,b,5000,1.7617929310381862e-23
Scl,0.26585967012749673,Einasto,b,7000,2.136953658245934e-23
Scl,0.26585967012749673,Einasto,b,10000,2.598854165085534e-23
Scl,0.26585967012749673,Einasto,b,20000,4.016410612968286e-23
Scl,0.26585967012749673,Einasto,b,30000,5.2024071008717237e-23
Scl,0.26585967012749673,Einasto,b,50000,6.95562380934313e-23
Scl,0.26585967012749673,Einasto,b,100000,1.0155034957561414e-22
Scl,0.26585967012749673,Einasto,b,70,2.2836186284577986e-22
Scl,0.26585967012749673,Einasto,b,100,8.242545550100948e-23
Scl,0.26585967012749673,Einasto,b,200,1.9794581597314277e-23
Scl,0.26585967012749673,Einasto,b,500,8.328845464164315e-24
Scl,0.26585967012749673,Einasto,b,800,7.505103868367411e-24
Scl,0.26585967012749673,Einasto,b,1000,7.759408147943719e-24
Scl,0.26585967012749673,Einasto,b,2000,1.2406228768382208e-23
Scl,0.26585967012749673,Einasto,b,3000,1.805404899468824e-23
Scl,0.26585967012749673,Einasto,b,5000,2.743964914389262e-23
Scl,0.26585967012749673,Einasto,b,7000,3.421850219899917e-23
Scl,0.26585967012749673,Einasto,b,10000,4.1747359776368584e-23
Scl,0.26585967012749673,Einasto,b,20000,5.954443239743327e-23
Scl,0.26585967012749673,Einasto,b,50000,9.704069160215367e-23
Scl,0.26585967012749673,Einasto,b,100000,1.4874995840730225e-22
Scl,0.26585967012749673,Einasto,b,70,3.333767441500074e-22
Scl,0.26585967012749673,Einasto,b,100,1.17757972781925e-22
Scl,0.26585967012749673,Einasto,b,200,3.0522836290848824e-23
Scl,0.26585967012749673,Einasto,b,500,1.3624009355037028e-23
Scl,0.26585967012749673,Einasto,b,800,1.2080406035790398e-23
Scl,0.26585967012749673,Einasto,b,1000,1.2339716681883239e-23
Scl,0.26585967012749673,Einasto,b,2000,1.5112420108300746e-23
Scl,0.26585967012749673,Einasto,b,3000,1.8151207924264402e-23
Scl,0.26585967012749673,Einasto,b,5000,2.4209755854496238e-23
Scl,0.26585967012749673,Einasto,b,7000,2.7867839199638805e-23
Scl,0.26585967012749673,Einasto,b,10000,3.046241485792832e-23
Scl,0.26585967012749673,Einasto,b,20000,3.681544186155602e-23
Scl,0.26585967012749673,Einasto,b,30000,4.1269527269809206e-23
Scl,0.26585967012749673,Einasto,b,50000,5.2007033854461827e-23
Scl,0.26585967012749673,Einasto,b,100000,8.441415817917611e-23
Scl,0.26585967012749673,Einasto,b,70,1.1723912124242138e-22
Scl,0.26585967012749673,Einasto,b,100,4.0672605310869325e-23
Scl,0.26585967012749673,Einasto,b,200,1.088247785842861e-23
Scl,0.26585967012749673,Einasto,b,500,5.250939718719456e-24
Scl,0.26585967012749673,Einasto,b,800,5.027942374950899e-24
Scl,0.26585967012749673,Einasto,b,1000,5.180877892419061e-24
Scl,0.26585967012749673,Einasto,b,2000,6.2118096835193784e-24
Scl,0.26585967012749673,Einasto,b,3000,6.809004920339819e-24
Scl,0.26585967012749673,Einasto,b,5000,7.645829357727794e-24
Scl,0.26585967012749673,Einasto,b,7000,8.440222643464874e-24
Scl,0.26585967012749673,Einasto,b,10000,9.823993287545559e-24
Scl,0.26585967012749673,Einasto,b,20000,1.5991868795090016e-23
Scl,0.26585967012749673,Einasto,b,30000,2.318914883825466e-23
Scl,0.26585967012749673,Einasto,b,50000,3.937864713858841e-23
Scl,0.26585967012749673,Einasto,b,100000,8.458264872090517e-23
Scl,0.26585967012749673,Einasto,b,70,3.166575022569057e-22
Scl,0.26585967012749673,Einasto,b,100,1.1706725214704793e-22
Scl,0.26585967012749673,Einasto,b,200,3.185570832695202e-23
Scl,0.26585967012749673,Einasto,b,500,1.4663087719536197e-23
Scl,0.26585967012749673,Einasto,b,800,1.325749675733733e-23
Scl,0.26585967012749673,Einasto,b,1000,1.361426907334829e-23
Scl,0.26585967012749673,Einasto,b,2000,1.5781076508064325e-23
Scl,0.26585967012749673,Einasto,b,3000,1.749876061524262e-23
Scl,0.26585967012749673,Einasto,b,5000,1.921003138876297e-23
Scl,0.26585967012749673,Einasto,b,7000,2.1211452000221598e-23
Scl,0.26585967012749673,Einasto,b,10000,2.442619636373214e-23
Scl,0.26585967012749673,Einasto,b,20000,3.98856168509667e-23
Scl,0.26585967012749673,Einasto,b,30000,5.967158604682084e-23
Scl,0.26585967012749673,Einasto,b,100000,1.9313758377656686e-22
Scl,0.26585967012749673,Einasto,b,70,5.207020482267939e-22
Scl,0.26585967012749673,Einasto,b,100,2.0080495393520625e-22
Scl,0.26585967012749673,Einasto,b,500,2.066640308120534e-23
Scl,0.26585967012749673,Einasto,b,800,1.9063093548964662e-23
Scl,0.26585967012749673,Einasto,b,1000,1.7193683239704392e-23
Scl,0.26585967012749673,Einasto,b,2000,1.8359330790694752e-23
Scl,0.26585967012749673,Einasto,b,3000,2.0682912710507482e-23
Scl,0.26585967012749673,Einasto,b,5000,2.4718978046979996e-23
Scl,0.26585967012749673,Einasto,b,7000,2.898042334090047e-23
Scl,0.26585967012749673,Einasto,b,10000,3.709288202440555e-23
Scl,0.26585967012749673,Einasto,b,20000,6.981647993981861e-23
Scl,0.26585967012749673,Einasto,b,30000,7.766778588800548e-23
Scl,0.26585967012749673,Einasto,b,50000,1.0751867431397443e-22
Scl,0.26585967012749673,Einasto,b,100000,1.7119298002008647e-22
Scl,0.26585967012749673,Einasto,b,70,2.89912081724638e-22
Scl,0.26585967012749673,Einasto,b,100,1.09499702907143e-22
Scl,0.26585967012749673,Einasto,b,200,2.920348048391693e-23
Scl,0.26585967012749673,Einasto,b,500,1.0472747601179868e-23
Scl,0.26585967012749673,Einasto,b,800,7.524866287962701e-24
Scl,0.26585967012749673,Einasto,b,1000,6.775091471037767e-24
Scl,0.26585967012749673,Einasto,b,2000,5.62411590776807e-24
Scl,0.26585967012749673,Einasto,b,3000,5.8060102792164855e-24
Scl,0.26585967012749673,Einasto,b,5000,7.394919737281512e-24
Scl,0.26585967012749673,Einasto,b,7000,9.460982982320312e-24
Scl,0.26585967012749673,Einasto,b,10000,1.328692875490139e-23
Scl,0.26585967012749673,Einasto,b,20000,2.82232385539432e-23
Scl,0.26585967012749673,Einasto,b,30000,4.2112391337462715e-23
Scl,0.26585967012749673,Einasto,b,50000,6.731674664435122e-23
Scl,0.26585967012749673,Einasto,b,100000,1.3145761085200104e-22
Scl,0.26585967012749673,Einasto,b,100,2.7255719438143405e-22
Scl,0.26585967012749673,Einasto,b,200,6.722619660334872e-23
Scl,0.26585967012749673,Einasto,b,500,2.6160490808087754e-23
Scl,0.26585967012749673,Einasto,b,3000,2.1670880955259522e-23
Scl,0.26585967012749673,Einasto,b,5000,2.5494952596695535e-23
Scl,0.26585967012749673,Einasto,b,7000,3.071472443739254e-23
Scl,0.26585967012749673,Einasto,b,10000,3.849232340530086e-23
Scl,0.26585967012749673,Einasto,b,50000,1.0312820048500058e-22
Scl,0.26585967012749673,Einasto,b,100000,1.5618424007831434e-22
Scl,0.26585967012749673,Einasto,b,70,5.361906829179773e-22
Scl,0.26585967012749673,Einasto,b,100,1.642184056354347e-22
Scl,0.26585967012749673,Einasto,b,200,3.810556453355325e-23
Scl,0.26585967012749673,Einasto,b,500,1.2641280332468246e-23
Scl,0.26585967012749673,Einasto,b,800,1.0741192729352262e-23
Scl,0.26585967012749673,Einasto,b,1000,1.0886976402421601e-23
Scl,0.26585967012749673,Einasto,b,2000,1.515148974754482e-23
Scl,0.26585967012749673,Einasto,b,3000,1.9335653697769278e-23
Scl,0.26585967012749673,Einasto,b,5000,2.600248463480373e-23
Scl,0.26585967012749673,Einasto,b,10000,3.58299469387628e-23
Scl,0.26585967012749673,Einasto,b,20000,3.748207385271612e-23
Scl,0.26585967012749673,Einasto,b,30000,3.6069721110003386e-23
Scl,0.26585967012749673,Einasto,b,50000,3.566064906321492e-23
Scl,0.26585967012749673,Einasto,b,100000,4.339606938124066e-23
Scl,0.26585967012749673,Einasto,b,70,2.5083369123289e-22
Scl,0.26585967012749673,Einasto,b,100,9.630381180618515e-23
Scl,0.26585967012749673,Einasto,b,200,2.4996532212136823e-23
Scl,0.26585967012749673,Einasto,b,500,1.1279341486465304e-23
Scl,0.26585967012749673,Einasto,b,800,1.015956718203451e-23
Scl,0.26585967012749673,Einasto,b,1000,1.0342872878836895e-23
Scl,0.26585967012749673,Einasto,b,2000,1.2472019366851402e-23
Scl,0.26585967012749673,Einasto,b,3000,1.4774631686525535e-23
Scl,0.26585967012749673,Einasto,b,5000,1.931986172745028e-23
Scl,0.26585967012749673,Einasto,b,7000,2.2833595490661775e-23
Scl,0.26585967012749673,Einasto,b,10000,2.693093520839093e-23
Scl,0.26585967012749673,Einasto,b,20000,3.709300006404753e-23
Scl,0.26585967012749673,Einasto,b,30000,4.5471509544037853e-23
Scl,0.26585967012749673,Einasto,b,50000,6.417494091036381e-23
Scl,0.26585967012749673,Einasto,b,100000,1.207373239054819e-22
Scl,0.26585967012749673,Einasto,b,70,1.7443517936957153e-22
Scl,0.26585967012749673,Einasto,b,100,7.797286562575168e-23
Scl,0.26585967012749673,Einasto,b,200,2.453585834706963e-23
Scl,0.26585967012749673,Einasto,b,500,1.2491007127095298e-23
Scl,0.26585967012749673,Einasto,b,800,1.0470177030730809e-23
Scl,0.26585967012749673,Einasto,b,1000,9.834994685366043e-24
